Entity properties name,Variable observation date,Variable observation value
Howard County,9/17/2019,42
Howard County,9/18/2019,33
Howard County,9/19/2019,28
Howard County,9/20/2019,31
Howard County,9/21/2019,35
Howard County,9/22/2019,49
Howard County,9/23/2019,39
Howard County,9/24/2019,19
Howard County,9/25/2019,32
Howard County,9/26/2019,36
Howard County,9/27/2019,35
Howard County,9/28/2019,38
Howard County,9/29/2019,29
Howard County,9/30/2019,27
Howard County,10/1/2019,33
Howard County,10/2/2019,52
Howard County,10/3/2019,21
Howard County,10/4/2019,18
Howard County,10/5/2019,15
Howard County,10/6/2019,21
Howard County,10/7/2019,22
Howard County,10/8/2019,15
Howard County,10/9/2019,16
Howard County,10/10/2019,19
Howard County,10/11/2019,24
Howard County,10/12/2019,19
Howard County,10/13/2019,19
Howard County,10/14/2019,24
Howard County,10/15/2019,32
Howard County,10/16/2019,33
Howard County,10/17/2019,10
Howard County,10/18/2019,19
Howard County,10/19/2019,24
Howard County,10/20/2019,28
Howard County,10/21/2019,28
Howard County,10/22/2019,23
Howard County,10/23/2019,17
Howard County,10/24/2019,23
Howard County,10/25/2019,45
Howard County,10/26/2019,38
Howard County,10/27/2019,16
Howard County,10/28/2019,25
Howard County,10/29/2019,24
Howard County,10/30/2019,38
Howard County,10/31/2019,23
Howard County,11/1/2019,17
Howard County,11/2/2019,31
Howard County,11/3/2019,23
Howard County,11/4/2019,27
Howard County,11/5/2019,31
Howard County,11/6/2019,23
Howard County,11/7/2019,34
Howard County,11/8/2019,18
Howard County,11/9/2019,29
Howard County,11/10/2019,52
Howard County,11/11/2019,56
Howard County,11/12/2019,24
Howard County,11/13/2019,25
Howard County,11/14/2019,43
Howard County,11/15/2019,22
Howard County,11/16/2019,24
Howard County,11/17/2019,13
Howard County,11/18/2019,18
Howard County,11/19/2019,52
Howard County,11/20/2019,58
Howard County,11/21/2019,45
Howard County,11/22/2019,38
Howard County,11/23/2019,23
Howard County,11/24/2019,20
Howard County,11/25/2019,34
Howard County,11/26/2019,45
Howard County,11/27/2019,52
Howard County,11/28/2019,7
Howard County,11/29/2019,17
Howard County,11/30/2019,25
Howard County,12/1/2019,18
Howard County,12/2/2019,16
Howard County,12/3/2019,20
Howard County,12/4/2019,25
Howard County,12/5/2019,19
Howard County,12/6/2019,33
Howard County,12/7/2019,20
Howard County,12/8/2019,37
Howard County,12/9/2019,32
Howard County,12/10/2019,30
Howard County,12/11/2019,21
Howard County,12/12/2019,43
Howard County,12/13/2019,42
Howard County,12/14/2019,21
Howard County,12/15/2019,22
Howard County,12/16/2019,51
Howard County,12/17/2019,20
Howard County,12/18/2019,32
Howard County,12/19/2019,27
Howard County,12/20/2019,57
Howard County,12/21/2019,68
Howard County,12/22/2019,79
Howard County,12/23/2019,77
Howard County,12/24/2019,59
Howard County,12/25/2019,60
Howard County,12/26/2019,62
Howard County,12/27/2019,49
Howard County,12/28/2019,49
Howard County,12/29/2019,61
Howard County,12/30/2019,25
Howard County,12/31/2019,22
Howard County,1/1/2020,16
Howard County,1/2/2020,44
Howard County,1/3/2020,36
Howard County,1/4/2020,27
Howard County,1/5/2020,23
Howard County,1/6/2020,29
Howard County,1/7/2020,24
Howard County,1/8/2020,24
Howard County,1/9/2020,24
Howard County,1/10/2020,34
Howard County,1/11/2020,33
Howard County,1/12/2020,13
Howard County,1/13/2020,28
Howard County,1/14/2020,41
Howard County,1/15/2020,32
Howard County,1/16/2020,20
Howard County,1/17/2020,21
Howard County,1/18/2020,26
Howard County,1/19/2020,19
Howard County,1/20/2020,26
Howard County,1/21/2020,27
Howard County,1/22/2020,33
Howard County,1/23/2020,60
Howard County,1/24/2020,54
Howard County,1/25/2020,14
Howard County,1/26/2020,21
Howard County,1/27/2020,22
Howard County,1/28/2020,18
Howard County,1/29/2020,21
Howard County,1/30/2020,36
Howard County,1/31/2020,50
Howard County,2/1/2020,56
Howard County,2/2/2020,35
Howard County,2/3/2020,40
Howard County,2/4/2020,38
Howard County,2/5/2020,28
Howard County,2/6/2020,28
Howard County,2/7/2020,17
Howard County,2/8/2020,22
Howard County,2/9/2020,27
Howard County,2/10/2020,37
Howard County,2/11/2020,30
Howard County,2/12/2020,39
Howard County,2/13/2020,24
Howard County,2/14/2020,24
Howard County,2/15/2020,26
Howard County,2/16/2020,34
Howard County,2/17/2020,46
Howard County,2/18/2020,49
Howard County,2/19/2020,20
Howard County,2/20/2020,26
Howard County,2/21/2020,23
Howard County,2/22/2020,29
Howard County,2/23/2020,34
Howard County,2/24/2020,38
Howard County,2/25/2020,43
Howard County,2/26/2020,41
Howard County,2/27/2020,13
Howard County,2/28/2020,31
Howard County,2/29/2020,25
Howard County,3/1/2020,27
Howard County,3/2/2020,42
Howard County,3/3/2020,38
Howard County,3/4/2020,22
Howard County,3/5/2020,28
Howard County,3/6/2020,29
Howard County,3/7/2020,10
Howard County,3/8/2020,28
Howard County,3/11/2020,3
Howard County,3/12/2020,38
Howard County,3/13/2020,24
Howard County,3/14/2020,21
Howard County,3/15/2020,25
Howard County,3/16/2020,25
Howard County,3/17/2020,28
Howard County,3/18/2020,30
Howard County,3/19/2020,50
Howard County,3/20/2020,45
Howard County,3/21/2020,18
Howard County,3/22/2020,23
Howard County,3/23/2020,10
Howard County,3/24/2020,22
Howard County,3/25/2020,19
Howard County,3/26/2020,29
Howard County,3/27/2020,25
Howard County,3/28/2020,33
Howard County,3/29/2020,29
Howard County,3/30/2020,22
Howard County,3/31/2020,16
Howard County,4/1/2020,21
Howard County,4/2/2020,15
Howard County,4/3/2020,8
Howard County,4/4/2020,14
Howard County,4/5/2020,21
Howard County,4/6/2020,22
Howard County,4/7/2020,38
Howard County,4/8/2020,22
Howard County,4/9/2020,31
Howard County,4/10/2020,19
Howard County,4/11/2020,25
Howard County,4/12/2020,37
Howard County,4/13/2020,28
Howard County,4/14/2020,23
Howard County,4/15/2020,37
Howard County,4/16/2020,31
Howard County,4/17/2020,35
Howard County,4/18/2020,34
Howard County,4/19/2020,31
Howard County,4/20/2020,38
Howard County,4/21/2020,33
Howard County,4/22/2020,23
Howard County,4/23/2020,37
Howard County,4/24/2020,23
Howard County,4/25/2020,24
Howard County,4/26/2020,21
Howard County,4/27/2020,21
Howard County,4/28/2020,26
Howard County,4/29/2020,36
Howard County,4/30/2020,27
Howard County,5/1/2020,16
Howard County,5/2/2020,25
Howard County,5/3/2020,33
Howard County,5/4/2020,24
Howard County,5/5/2020,24
Howard County,5/6/2020,26
Howard County,5/7/2020,23
Howard County,5/8/2020,41
Howard County,5/9/2020,29
Howard County,5/10/2020,31
Howard County,5/11/2020,25
Howard County,5/12/2020,27
Howard County,5/13/2020,32
Howard County,5/14/2020,44
Howard County,5/15/2020,45
Howard County,5/16/2020,29
Howard County,5/17/2020,26
Howard County,5/18/2020,27
Howard County,5/19/2020,28
Howard County,5/20/2020,22
Howard County,5/21/2020,36
Howard County,5/22/2020,28
Howard County,5/23/2020,25
Howard County,5/24/2020,34
Howard County,5/25/2020,25
Howard County,5/26/2020,32
Howard County,5/27/2020,21
Howard County,5/28/2020,23
Howard County,5/29/2020,35
Howard County,5/30/2020,21
Howard County,5/31/2020,18
Howard County,6/1/2020,19
Howard County,6/2/2020,33
Howard County,6/3/2020,43
Howard County,6/4/2020,45
Howard County,6/5/2020,35
Howard County,6/6/2020,35
Howard County,6/7/2020,25
Howard County,6/8/2020,38
Howard County,6/9/2020,56
Howard County,6/10/2020,52
Howard County,6/11/2020,32
Howard County,6/12/2020,29
Howard County,6/13/2020,19
Howard County,6/14/2020,25
Howard County,6/15/2020,24
Howard County,6/16/2020,22
Howard County,6/17/2020,27
Howard County,6/18/2020,24
Howard County,6/19/2020,35
Howard County,6/20/2020,29
Howard County,6/21/2020,20
Howard County,6/22/2020,38
Howard County,6/23/2020,44
Howard County,6/24/2020,30
Howard County,6/25/2020,34
Howard County,6/26/2020,24
Howard County,6/27/2020,37
Howard County,6/28/2020,27
Howard County,6/29/2020,25
Howard County,6/30/2020,32
Howard County,7/1/2020,33
Howard County,7/2/2020,30
Howard County,7/3/2020,49
Howard County,7/4/2020,63
Howard County,7/5/2020,68
Howard County,7/6/2020,56
Howard County,7/7/2020,39
Howard County,7/8/2020,44
Howard County,7/9/2020,30
Howard County,7/10/2020,25
Howard County,7/11/2020,19
Howard County,7/12/2020,24
Howard County,7/13/2020,30
Howard County,7/14/2020,42
Howard County,7/15/2020,34
Howard County,7/16/2020,30
Howard County,7/17/2020,35
Howard County,7/18/2020,35
Howard County,7/19/2020,52
Howard County,7/20/2020,42
Howard County,7/21/2020,32
Howard County,7/22/2020,32
Howard County,7/23/2020,34
Howard County,7/24/2020,21
Howard County,7/25/2020,30
Howard County,7/26/2020,42
Howard County,7/27/2020,49
Howard County,7/28/2020,26
Howard County,7/29/2020,43
Howard County,7/30/2020,41
Howard County,7/31/2020,26
Howard County,8/1/2020,32
Howard County,8/2/2020,41
Howard County,8/3/2020,20
Howard County,8/4/2020,20
Howard County,8/5/2020,34
Howard County,8/6/2020,33
Howard County,8/7/2020,21
Howard County,8/8/2020,22
Howard County,8/9/2020,35
Howard County,8/10/2020,42
Howard County,8/11/2020,52
Howard County,8/12/2020,46
Howard County,8/13/2020,34
Howard County,8/14/2020,34
Howard County,8/15/2020,42
Howard County,8/16/2020,19
Howard County,8/17/2020,26
Howard County,8/18/2020,29
Howard County,8/19/2020,31
Howard County,8/20/2020,29
Howard County,8/21/2020,42
Howard County,8/22/2020,28
Howard County,8/23/2020,23
Howard County,8/24/2020,28
Howard County,8/25/2020,43
Howard County,8/26/2020,28
Howard County,8/27/2020,35
Howard County,8/28/2020,35
Howard County,8/29/2020,17
Howard County,8/30/2020,17
Howard County,8/31/2020,23
Howard County,9/1/2020,25
Howard County,9/2/2020,27
Howard County,9/3/2020,36
Howard County,9/4/2020,38
Howard County,9/5/2020,20
Howard County,9/6/2020,29
Howard County,9/7/2020,22
Howard County,9/8/2020,28
Howard County,9/9/2020,24
Howard County,9/10/2020,15
Howard County,9/11/2020,17
Howard County,9/12/2020,26
Howard County,9/13/2020,24
Howard County,9/14/2020,24
Howard County,9/15/2020,22
Howard County,9/16/2020,23
Howard County,9/17/2020,35
Howard County,9/18/2020,40
Howard County,9/19/2020,20
Howard County,9/20/2020,25
Howard County,9/21/2020,28
Howard County,9/22/2020,26
Howard County,9/23/2020,28
Howard County,9/24/2020,44
Howard County,9/25/2020,49
Howard County,9/26/2020,23
Howard County,9/27/2020,18
Howard County,9/28/2020,31
Howard County,9/29/2020,29
Howard County,9/30/2020,21
Howard County,10/1/2020,26
Howard County,10/2/2020,24
Howard County,10/3/2020,25
Howard County,10/4/2020,28
Howard County,10/5/2020,21
Howard County,10/6/2020,32
Howard County,10/7/2020,40
Howard County,10/8/2020,25
Howard County,10/9/2020,28
Howard County,10/10/2020,36
Howard County,10/11/2020,30
Howard County,10/12/2020,15
Howard County,10/13/2020,13
Howard County,10/14/2020,28
Howard County,10/15/2020,40
Howard County,10/16/2020,26
Howard County,10/17/2020,25
Howard County,10/18/2020,37
Howard County,10/19/2020,28
Howard County,10/20/2020,32
Howard County,10/21/2020,33
Howard County,10/22/2020,43
Howard County,10/23/2020,26
Howard County,10/24/2020,22
Howard County,10/25/2020,21
Howard County,10/26/2020,22
Howard County,10/27/2020,31
Howard County,10/28/2020,45
Howard County,10/29/2020,17
Howard County,10/30/2020,11
Howard County,10/31/2020,28
Howard County,11/1/2020,21
Howard County,11/2/2020,22
Howard County,11/3/2020,25
Howard County,11/4/2020,42
Howard County,11/5/2020,42
Howard County,11/6/2020,48
Howard County,11/7/2020,55
Howard County,11/8/2020,57
Howard County,11/9/2020,52
Howard County,11/10/2020,38
Howard County,11/11/2020,24
Howard County,11/12/2020,22
Howard County,11/13/2020,30
Howard County,11/14/2020,37
Howard County,11/15/2020,37
Howard County,11/16/2020,10
Howard County,11/17/2020,31
Howard County,11/18/2020,19
Howard County,11/19/2020,40
Howard County,11/20/2020,49
Howard County,11/21/2020,50
Howard County,11/22/2020,36
Howard County,11/23/2020,29
Howard County,11/24/2020,28
Howard County,11/25/2020,34
Howard County,11/26/2020,29
Howard County,11/27/2020,33
Howard County,11/28/2020,34
Howard County,11/29/2020,35
Howard County,11/30/2020,23
Howard County,12/1/2020,8
Howard County,12/2/2020,19
Howard County,12/3/2020,28
Howard County,12/4/2020,44
Howard County,12/5/2020,30
Howard County,12/6/2020,19
Howard County,12/7/2020,2
Howard County,12/8/2020,2
Howard County,12/9/2020,5
Howard County,12/10/2020,5
Howard County,12/11/2020,30
Howard County,12/12/2020,62
Howard County,12/13/2020,41
Howard County,12/14/2020,25
Howard County,12/15/2020,30
Howard County,12/16/2020,26
Howard County,12/17/2020,23
Howard County,12/18/2020,35
Howard County,12/19/2020,43
Howard County,12/20/2020,51
Howard County,12/21/2020,53
Howard County,12/22/2020,22
Howard County,12/23/2020,26
Howard County,12/24/2020,26
Howard County,12/25/2020,12
Howard County,12/26/2020,20
Howard County,12/27/2020,34
Howard County,12/28/2020,40
Howard County,12/29/2020,22
Howard County,12/30/2020,33
Howard County,12/31/2020,28
Howard County,1/1/2021,35
Howard County,1/2/2021,15
Howard County,1/3/2021,21
Howard County,1/4/2021,23
Howard County,1/5/2021,33
Howard County,1/6/2021,19
Howard County,1/7/2021,18
Howard County,1/8/2021,22
Howard County,1/9/2021,11
Howard County,1/10/2021,23
Howard County,1/11/2021,56
Howard County,1/12/2021,55
Howard County,1/13/2021,54
Howard County,1/14/2021,51
Howard County,1/15/2021,63
Howard County,1/16/2021,25
Howard County,1/17/2021,16
Howard County,1/18/2021,17
Howard County,1/19/2021,33
Howard County,1/20/2021,37
Howard County,1/21/2021,37
Howard County,1/22/2021,32
Howard County,1/23/2021,15
Howard County,1/24/2021,25
Howard County,1/25/2021,45
Howard County,1/26/2021,48
Howard County,1/27/2021,30
Howard County,1/28/2021,13
Howard County,1/29/2021,9
Howard County,1/30/2021,34
Howard County,1/31/2021,35
Howard County,2/1/2021,24
Howard County,2/2/2021,16
Howard County,2/3/2021,9
Howard County,2/4/2021,42
Howard County,2/5/2021,37
Howard County,2/6/2021,30
Howard County,2/7/2021,25
Howard County,2/8/2021,38
Howard County,2/9/2021,44
Howard County,2/10/2021,58
Howard County,2/11/2021,60
Howard County,2/12/2021,54
Howard County,2/13/2021,51
Howard County,2/14/2021,54
Howard County,2/15/2021,58
Howard County,2/16/2021,24
Howard County,2/17/2021,32
Howard County,2/18/2021,41
Howard County,2/19/2021,32
Howard County,2/20/2021,44
Howard County,2/21/2021,53
Howard County,2/22/2021,38
Howard County,2/23/2021,37
Howard County,2/24/2021,40
Howard County,2/25/2021,19
Howard County,2/26/2021,27
Howard County,2/27/2021,20
Howard County,2/28/2021,37
Howard County,3/1/2021,24
Howard County,3/2/2021,43
Howard County,3/3/2021,48
Howard County,3/4/2021,31
Howard County,3/5/2021,18
Howard County,3/6/2021,26
Howard County,3/7/2021,25
Howard County,3/8/2021,36
Howard County,3/9/2021,47
Howard County,3/10/2021,55
Howard County,3/11/2021,60
Howard County,3/12/2021,30
Howard County,3/13/2021,18
Howard County,3/14/2021,12
Howard County,3/15/2021,25
Howard County,3/16/2021,25
Howard County,3/17/2021,45
Howard County,3/18/2021,29
Howard County,3/19/2021,23
Howard County,3/20/2021,25
Howard County,3/21/2021,33
Howard County,3/22/2021,29
Howard County,3/23/2021,31
Howard County,3/24/2021,27
Howard County,3/25/2021,30
Howard County,3/26/2021,23
Howard County,3/27/2021,21
Howard County,3/28/2021,25
Howard County,3/29/2021,23
Howard County,3/30/2021,39
Howard County,3/31/2021,28
Howard County,4/1/2021,11
Howard County,4/2/2021,13
Howard County,4/3/2021,31
Howard County,4/4/2021,33
Howard County,4/5/2021,33
Howard County,4/6/2021,42
Howard County,4/7/2021,43
Howard County,4/8/2021,31
Howard County,4/9/2021,21
Howard County,4/10/2021,24
Howard County,4/11/2021,14
Howard County,4/12/2021,18
Howard County,4/13/2021,25
Howard County,4/14/2021,34
Howard County,4/15/2021,24
Howard County,4/16/2021,12
Howard County,4/17/2021,24
Howard County,4/18/2021,18
Howard County,4/19/2021,31
Howard County,4/20/2021,40
Howard County,4/21/2021,29
Howard County,4/22/2021,23
Howard County,4/23/2021,28
Howard County,4/24/2021,40
Howard County,4/25/2021,30
Howard County,4/26/2021,26
Howard County,4/27/2021,48
Howard County,4/28/2021,46
Howard County,4/29/2021,36
Howard County,4/30/2021,10
Howard County,5/1/2021,36
Howard County,5/2/2021,37
Howard County,5/3/2021,37
Howard County,5/4/2021,27
Howard County,5/5/2021,19
Howard County,5/6/2021,23
Howard County,5/7/2021,22
Howard County,5/8/2021,21
Howard County,5/9/2021,25
Howard County,5/10/2021,30
Howard County,5/11/2021,30
Howard County,5/12/2021,21
Howard County,5/13/2021,27
Howard County,5/14/2021,31
Howard County,5/15/2021,36
Howard County,5/16/2021,35
Howard County,5/17/2021,42
Howard County,5/18/2021,40
Howard County,5/19/2021,38
Howard County,5/20/2021,39
Howard County,5/21/2021,34
Howard County,5/22/2021,39
Howard County,5/23/2021,38
Howard County,5/24/2021,26
Howard County,5/25/2021,24
Howard County,5/26/2021,44
Howard County,5/27/2021,27
Howard County,5/28/2021,24
Howard County,5/29/2021,13
Howard County,5/30/2021,8
Howard County,5/31/2021,19
Howard County,6/1/2021,29
Howard County,6/2/2021,29
Howard County,6/3/2021,23
Howard County,6/4/2021,25
Howard County,6/5/2021,38
Howard County,6/6/2021,51
Howard County,6/7/2021,48
Howard County,6/8/2021,39
Howard County,6/9/2021,33
Howard County,6/10/2021,26
Howard County,6/11/2021,18
Howard County,6/12/2021,23
Howard County,6/13/2021,22
Howard County,6/14/2021,38
Howard County,6/15/2021,24
Howard County,6/16/2021,25
Howard County,6/17/2021,29
Howard County,6/18/2021,38
Howard County,6/19/2021,35
Howard County,6/20/2021,38
Howard County,6/21/2021,33
Howard County,6/22/2021,21
Howard County,6/23/2021,29
Howard County,6/24/2021,30
Howard County,6/25/2021,28
Howard County,6/26/2021,21
Howard County,6/27/2021,29
Howard County,6/28/2021,36
Howard County,6/29/2021,29
Howard County,6/30/2021,26
Howard County,7/1/2021,23
Howard County,7/2/2021,18
Howard County,7/3/2021,14
Howard County,7/4/2021,37
Howard County,7/5/2021,61
Howard County,7/6/2021,59
Howard County,7/7/2021,66
Howard County,7/8/2021,47
Howard County,7/9/2021,25
Howard County,7/10/2021,26
Howard County,7/11/2021,40
Howard County,7/12/2021,41
Howard County,7/13/2021,36
Howard County,7/14/2021,27
Howard County,7/15/2021,33
Howard County,7/16/2021,42
Howard County,7/17/2021,43
Howard County,7/18/2021,18
Howard County,7/19/2021,67
Howard County,7/20/2021,81
Howard County,7/21/2021,81
Howard County,7/22/2021,28
Howard County,7/23/2021,37
Howard County,7/24/2021,40
Howard County,7/25/2021,54
Howard County,7/26/2021,55
Howard County,7/27/2021,45
Howard County,7/28/2021,49
Howard County,7/29/2021,59
Howard County,7/30/2021,48
Howard County,7/31/2021,22
Howard County,8/1/2021,47
Howard County,8/2/2021,34
Howard County,8/3/2021,31
Howard County,8/4/2021,35
Howard County,8/5/2021,47
Howard County,8/6/2021,48
Howard County,8/7/2021,35
Howard County,8/8/2021,30
Howard County,8/9/2021,41
Howard County,8/10/2021,49
Howard County,8/11/2021,37
Howard County,8/12/2021,33
Howard County,8/13/2021,28
Howard County,8/14/2021,21
Howard County,8/15/2021,32
Howard County,8/16/2021,30
Howard County,8/17/2021,26
Howard County,8/18/2021,20
Howard County,8/19/2021,24
Howard County,8/20/2021,23
Howard County,8/21/2021,25
Howard County,8/22/2021,23
Howard County,8/23/2021,45
Howard County,8/24/2021,35
Howard County,8/25/2021,52
Howard County,8/26/2021,40
Howard County,8/27/2021,36
Howard County,8/28/2021,33
Howard County,8/29/2021,31
Howard County,8/30/2021,27
Howard County,8/31/2021,34
Howard County,9/1/2021,30
Howard County,9/2/2021,18
Howard County,9/3/2021,18
Howard County,9/4/2021,19
Howard County,9/5/2021,34
Howard County,9/6/2021,27
Howard County,9/7/2021,39
Howard County,9/8/2021,45
Howard County,9/9/2021,23
Howard County,9/10/2021,20
Howard County,9/11/2021,25
Howard County,9/12/2021,32
Howard County,9/13/2021,50
Howard County,9/14/2021,57
Howard County,9/15/2021,53
Howard County,9/16/2021,33
Howard County,9/17/2021,26
Howard County,9/18/2021,27
Howard County,9/19/2021,25
Howard County,9/20/2021,25
Howard County,9/21/2021,20
Howard County,9/22/2021,17
Howard County,9/23/2021,21
Howard County,9/24/2021,15
Howard County,9/25/2021,31
Howard County,9/26/2021,20
Howard County,9/27/2021,31
Howard County,9/28/2021,39
Howard County,9/29/2021,18
Howard County,9/30/2021,18
Howard County,10/1/2021,24
Howard County,10/2/2021,31
Howard County,10/3/2021,48
Howard County,10/4/2021,29
Howard County,10/5/2021,35
Howard County,10/6/2021,32
Howard County,10/7/2021,33
Howard County,10/8/2021,38
Howard County,10/9/2021,26
Howard County,10/10/2021,18
Howard County,10/11/2021,21
Howard County,10/12/2021,26
Howard County,10/13/2021,26
Howard County,10/14/2021,28
Howard County,10/15/2021,39
Howard County,10/16/2021,33
Howard County,10/17/2021,18
Howard County,10/18/2021,31
Howard County,10/19/2021,40
Howard County,10/20/2021,40
Howard County,10/21/2021,43
Howard County,10/22/2021,32
Howard County,10/23/2021,18
Howard County,10/24/2021,27
Howard County,10/25/2021,31
Howard County,10/26/2021,28
Howard County,10/27/2021,21
Howard County,10/28/2021,25
Howard County,10/29/2021,19
Howard County,10/30/2021,25
Howard County,10/31/2021,22
Howard County,11/1/2021,22
Howard County,11/2/2021,19
Howard County,11/3/2021,24
Howard County,11/4/2021,28
Howard County,11/5/2021,29
Howard County,11/6/2021,35
Howard County,11/7/2021,35
Howard County,11/8/2021,36
Howard County,11/9/2021,40
Howard County,11/10/2021,40
Howard County,11/11/2021,40
Howard County,11/12/2021,31
Howard County,11/13/2021,26
Howard County,11/14/2021,25
Howard County,11/15/2021,30
Howard County,11/16/2021,28
Howard County,11/17/2021,49
Howard County,11/18/2021,52
Howard County,11/19/2021,19
Howard County,11/20/2021,27
Howard County,11/21/2021,45
Howard County,11/22/2021,26
Howard County,11/23/2021,24
Howard County,11/24/2021,35
Howard County,11/25/2021,56
Howard County,11/26/2021,27
Howard County,11/27/2021,29
Howard County,11/28/2021,34
Howard County,11/29/2021,19
Howard County,11/30/2021,38
Howard County,12/1/2021,43
Howard County,12/2/2021,46
Howard County,12/3/2021,33
Howard County,12/4/2021,31
Howard County,12/5/2021,29
Howard County,12/6/2021,47
Howard County,12/7/2021,32
Howard County,12/8/2021,38
Howard County,12/9/2021,42
Howard County,12/10/2021,30
Howard County,12/11/2021,24
Howard County,12/12/2021,14
Howard County,12/13/2021,33
Howard County,12/14/2021,31
Howard County,12/15/2021,35
Howard County,12/16/2021,37
Howard County,12/17/2021,22
Howard County,12/18/2021,38
Howard County,12/19/2021,17
Howard County,12/20/2021,38
Howard County,12/21/2021,51
Howard County,12/22/2021,45
Howard County,12/23/2021,37
Howard County,12/24/2021,38
Howard County,12/25/2021,33
Howard County,12/26/2021,16
Howard County,12/27/2021,30
Howard County,12/28/2021,36
Howard County,12/29/2021,51
Howard County,12/30/2021,41
Howard County,12/31/2021,32
Howard County,1/1/2022,35
Howard County,1/2/2022,14
Howard County,1/3/2022,31
Howard County,1/4/2022,44
Howard County,1/5/2022,46
Howard County,1/6/2022,34
Howard County,1/7/2022,31
Howard County,1/8/2022,36
Howard County,1/9/2022,45
Howard County,1/10/2022,14
Howard County,1/11/2022,35
Howard County,1/12/2022,39
Howard County,1/13/2022,62
Howard County,1/14/2022,43
Howard County,1/15/2022,20
Howard County,1/16/2022,31
Howard County,1/17/2022,18
Howard County,1/18/2022,36
Howard County,1/19/2022,38
Howard County,1/20/2022,30
Howard County,1/21/2022,28
Howard County,1/22/2022,36
Howard County,1/23/2022,46
Howard County,1/24/2022,51
Howard County,1/25/2022,45
Howard County,1/26/2022,30
Howard County,1/27/2022,56
Howard County,1/28/2022,62
Howard County,1/29/2022,22
Howard County,1/30/2022,31
Howard County,1/31/2022,53
Howard County,2/1/2022,55
Howard County,2/2/2022,52
Howard County,2/3/2022,42
Howard County,2/4/2022,18
Howard County,2/5/2022,18
Howard County,2/6/2022,29
Howard County,2/7/2022,40
Howard County,2/8/2022,35
Howard County,2/9/2022,38
Howard County,2/10/2022,37
Howard County,2/11/2022,33
Howard County,2/12/2022,33
Howard County,2/13/2022,21
Howard County,2/14/2022,26
Howard County,2/15/2022,47
Howard County,2/16/2022,44
Howard County,2/17/2022,38
Howard County,2/18/2022,20
Howard County,2/19/2022,33
Howard County,2/20/2022,33
Howard County,2/21/2022,37
Howard County,2/22/2022,33
Howard County,2/23/2022,24
Howard County,2/24/2022,27
Howard County,2/25/2022,23
Howard County,2/26/2022,33
Howard County,2/27/2022,23
Howard County,2/28/2022,29
Howard County,3/1/2022,49
Howard County,3/2/2022,46
Howard County,3/3/2022,23
Howard County,3/4/2022,29
Howard County,3/5/2022,36
Howard County,3/6/2022,46
Howard County,3/7/2022,29
Howard County,3/8/2022,29
Howard County,3/9/2022,30
Howard County,3/10/2022,29
Howard County,3/11/2022,33
Howard County,3/12/2022,17
Howard County,3/13/2022,25
Howard County,3/14/2022,35
Howard County,3/15/2022,27
Howard County,3/16/2022,33
Howard County,3/17/2022,48
Howard County,3/18/2022,36
Howard County,3/19/2022,27
Howard County,3/20/2022,6
Howard County,3/21/2022,22
Howard County,3/22/2022,34
Howard County,3/23/2022,25
Howard County,3/24/2022,21
Howard County,3/25/2022,19
Howard County,3/26/2022,10
Howard County,3/27/2022,6
Howard County,3/28/2022,19
Howard County,3/29/2022,21
Howard County,3/30/2022,40
Howard County,3/31/2022,37
Howard County,4/1/2022,8
Howard County,4/2/2022,18
Howard County,4/3/2022,18
Howard County,4/4/2022,35
Howard County,4/5/2022,35
Howard County,4/6/2022,24
Howard County,4/7/2022,25
Howard County,4/8/2022,25
Howard County,4/9/2022,16
Howard County,4/10/2022,11
Howard County,4/11/2022,25
Howard County,4/12/2022,33
Howard County,4/13/2022,40
Howard County,4/14/2022,32
Howard County,4/15/2022,22
Howard County,4/16/2022,22
Howard County,4/17/2022,23
Howard County,4/18/2022,28
Howard County,4/19/2022,14
Howard County,4/20/2022,31
Howard County,4/21/2022,35
Howard County,4/22/2022,39
Howard County,4/23/2022,38
Howard County,4/24/2022,37
Howard County,4/25/2022,42
Howard County,4/26/2022,33
Howard County,4/27/2022,22
Howard County,4/28/2022,21
Howard County,4/29/2022,27
Howard County,4/30/2022,31
Howard County,5/1/2022,40
Howard County,5/2/2022,36
Howard County,5/3/2022,50
Howard County,5/4/2022,46
Howard County,5/5/2022,24
Howard County,5/6/2022,25
Howard County,5/7/2022,13
Howard County,5/8/2022,23
Howard County,5/9/2022,31
Howard County,5/10/2022,43
Howard County,5/11/2022,35
Howard County,5/12/2022,26
Howard County,5/13/2022,26
Howard County,5/14/2022,20
Howard County,5/15/2022,24
Howard County,5/16/2022,28
Howard County,5/17/2022,31
Howard County,5/18/2022,24
Howard County,5/19/2022,32
Howard County,5/20/2022,61
Howard County,5/21/2022,52
Howard County,5/22/2022,38
Howard County,5/23/2022,19
Howard County,5/24/2022,28
Howard County,5/25/2022,21
Howard County,5/26/2022,23
Howard County,5/27/2022,23
Howard County,5/28/2022,23
Howard County,5/29/2022,28
Howard County,5/30/2022,44
Howard County,5/31/2022,30
Howard County,6/1/2022,28
Howard County,6/2/2022,29
Howard County,6/3/2022,23
Howard County,6/4/2022,33
Howard County,6/5/2022,33
Howard County,6/6/2022,27
Howard County,6/7/2022,39
Howard County,6/8/2022,43
Howard County,6/9/2022,27
Howard County,6/10/2022,30
Howard County,6/11/2022,45
Howard County,6/12/2022,40
